Timestamp,User_ID,Page_Visited,Device_Type,Region,Session_Duration,Bounce_Rate,Conversion,Page_Load_Time
1/12/2024 5:30,user_734,Login,Tablet,South America,313.77,0.26,0,1.1
1/12/2024 5:45,user_763,Product,Tablet,North America,365.43,0.33,0,6.21
1/12/2024 6:00,user_825,Home,Tablet,Europe,577.91,0.46,0,1.69
1/12/2024 6:15,user_401,Help,Tablet,North America,355.74,0.93,0,
1/12/2024 6:30,user_624,Profile,Mobile,South America,285.35,,0,6.6
1/12/2024 6:45,user_767,Home,Tablet,Africa,346.17,0.09,0,8.81
1/12/2024 7:00,user_303,Search,Desktop,Africa,557.1,0.13,1,7.96
1/12/2024 7:15,user_919,Checkout,Mobile,Asia,497.88,0.5,0,1.57
1/12/2024 7:30,user_207,Product,Tablet,South America,197.17,0.11,0,4.12
1/12/2024 7:45,user_229,Profile,Desktop,North America,146.17,0.35,0,7.86
1/12/2024 8:00,user_853,Help,Tablet,North America,161.27,0.15,1,
1/12/2024 8:15,user_910,Product,Desktop,Africa,305.13,0.64,0,9.74
1/12/2024 8:30,user_578,Product,Desktop,Africa,447.71,,0,7.49
1/12/2024 8:45,user_75,Home,Desktop,Europe,304.42,1,0,0.65
1/12/2024 9:00,user_435,Checkout,Desktop,Africa,45.34,0.38,0,8.86
1/12/2024 9:15,user_103,Search,Mobile,Europe,435.53,0.6,0,1.46
1/12/2024 9:30,user_422,Login,Mobile,North America,,0.86,0,1.83
1/12/2024 9:45,user_704,Login,Desktop,Europe,177.25,0.12,0,7.48
1/12/2024 10:00,user_764,Product,Tablet,Europe,400.15,0.69,0,8.72
1/12/2024 10:15,user_738,Checkout,Desktop,Asia,258.82,0.41,0,5.6
1/12/2024 10:30,user_806,Help,Mobile,Africa,534.03,0.21,0,3.25
1/12/2024 10:45,user_306,Help,Tablet,Europe,507.91,0.4,0,3.84
1/12/2024 11:00,user_98,Profile,Mobile,North America,317.63,0.08,1,3.76
1/12/2024 11:15,user_850,Home,Mobile,South America,416.45,0.7,0,3.6
1/12/2024 11:30,user_798,Checkout,Tablet,Europe,530.59,0.25,0,
1/12/2024 11:45,user_335,Checkout,Desktop,Africa,299.95,0.31,0,6.28
1/12/2024 12:00,user_859,Home,Desktop,Asia,191.38,0.12,0,9.05
1/12/2024 12:15,user_435,Help,Desktop,North America,453.43,0.86,0,3.42
1/12/2024 12:30,user_447,Help,Desktop,Asia,135.94,0.49,0,2.27
1/12/2024 12:45,user_994,Help,Tablet,South America,236.18,0.57,0,8.47
1/12/2024 13:00,user_308,Product,Tablet,Europe,520.11,0.57,1,7.55
1/12/2024 13:15,user_249,Checkout,Tablet,Europe,,0.41,0,9.34
1/12/2024 13:30,user_166,Login,Mobile,Africa,245.27,0.19,0,2.07
1/12/2024 13:45,user_481,Home,Tablet,Europe,132.77,0.75,0,1.87
1/12/2024 14:00,user_984,Help,Desktop,North America,216.8,,1,5.64
1/12/2024 14:15,user_335,Profile,Mobile,South America,174.04,0.1,1,6.34
1/12/2024 14:30,user_542,Help,Desktop,Asia,109.77,0.71,1,5.06
1/12/2024 14:45,user_759,Help,Desktop,South America,447.28,0.21,0,6.19
1/12/2024 15:00,user_106,Search,Tablet,Europe,,0.31,0,2.21
1/12/2024 15:15,user_563,Product,Tablet,Asia,275.23,0.48,0,5.06
1/12/2024 15:30,user_81,Home,Desktop,Africa,,0.45,0,6.75
1/12/2024 15:45,user_133,Search,Desktop,South America,589.34,0.71,0,4.61
1/12/2024 16:00,user_797,Search,Mobile,Asia,237.7,0.62,0,6.95
1/12/2024 16:15,user_900,Profile,Tablet,Asia,52.59,0.64,0,4.79
1/12/2024 16:30,user_138,Checkout,Mobile,Asia,58.45,0.71,0,3.67
1/12/2024 16:45,user_184,Profile,Mobile,North America,356.5,0.29,0,3.38
1/12/2024 17:00,user_401,Checkout,Mobile,South America,361.62,0.32,0,4.4
1/12/2024 17:15,user_330,Checkout,Desktop,Asia,254.16,0.44,0,0.72
1/12/2024 17:30,user_785,Home,Mobile,South America,261.95,0.31,0,6.85
1/12/2024 17:45,user_508,Help,Mobile,Asia,37.09,0.98,0,8.53
1/12/2024 18:00,user_852,Home,Desktop,Africa,312.35,0.81,0,3.87
1/12/2024 18:15,user_984,Product,Tablet,Africa,305.32,0.16,0,0.94
1/12/2024 18:30,user_69,Checkout,Tablet,Africa,93.98,0.01,0,9.87
1/12/2024 18:45,user_546,Search,Mobile,Europe,66.78,0.04,0,3.01
1/12/2024 19:00,user_774,Help,Desktop,Asia,78.53,0.24,0,1.7
1/12/2024 19:15,user_53,Login,Tablet,Europe,65.11,0.11,1,4.01
1/12/2024 19:30,user_450,Product,Mobile,South America,367.78,0.53,0,7.52
1/12/2024 19:45,user_205,Home,Mobile,Europe,121.91,0.86,0,3.29
1/12/2024 20:00,user_126,Profile,Desktop,South America,154.6,0.74,0,5.96
1/12/2024 20:15,user_747,Product,Mobile,South America,108.28,0.22,0,4.45
1/12/2024 20:30,user_43,Product,Tablet,South America,574.91,0.4,0,1.62
1/12/2024 20:45,user_752,Help,Desktop,Europe,513.5,0.51,0,3.64
1/12/2024 21:00,user_971,Product,Tablet,Asia,142.14,0.81,0,7.39
1/12/2024 21:15,user_883,Product,Tablet,Europe,199.9,0.84,0,6.31
1/12/2024 21:30,user_111,Login,Tablet,Asia,129.89,0.91,0,1.64
1/12/2024 21:45,user_761,Profile,Mobile,Asia,297.67,0.51,0,2.05
1/12/2024 22:00,user_663,Profile,,South America,16.67,0.69,0,6.59
1/12/2024 22:15,user_183,Profile,Tablet,Europe,404.46,0.11,0,8.23
1/12/2024 22:30,user_848,Checkout,Tablet,Asia,316.28,0.57,0,3.82
1/12/2024 22:45,user_95,Search,Desktop,Africa,539.69,0.25,0,6.16
1/12/2024 23:00,user_971,Profile,Desktop,Asia,102.81,0.43,1,2.12
1/12/2024 23:15,user_374,Product,Mobile,Africa,483.45,0.63,0,3.46
1/12/2024 23:30,user_912,Product,Mobile,Europe,476.22,0.26,0,0.69
1/12/2024 23:45,user_520,Profile,Desktop,Europe,80.67,1.5,1,7.8
1/13/2024 0:00,user_900,Help,Tablet,Europe,242.14,0.01,0,4.31
1/13/2024 0:15,user_360,Profile,Mobile,Asia,106.24,0.02,0,8.25
1/13/2024 0:30,user_900,Product,Tablet,North America,156.56,0.01,0,7.23
1/13/2024 0:45,user_696,Checkout,Desktop,Asia,161.63,0.11,0,8.37
1/13/2024 1:00,user_281,Home,Mobile,Asia,335.96,0.24,0,3.21
1/13/2024 1:15,user_195,Home,Mobile,South America,249.79,0.22,0,2.26
1/13/2024 1:30,user_864,Profile,Desktop,South America,568.9,0.99,0,9.73
1/13/2024 1:45,user_195,Login,Mobile,Asia,80.19,0.31,0,7.31
1/13/2024 2:00,user_667,Profile,Desktop,Africa,584.35,0.13,0,8.42
1/13/2024 2:15,user_93,Help,Mobile,South America,142.23,0.55,0,0.62
1/13/2024 2:30,user_672,Profile,Desktop,Asia,464.86,0.86,0,3.87
1/13/2024 2:45,user_946,Home,Mobile,North America,206.69,0.68,0,7.56
1/13/2024 3:00,user_61,Product,Tablet,Africa,90.13,0.3,0,1.24
1/13/2024 3:15,user_634,Profile,Tablet,Europe,515.44,0.56,1,5.89
1/13/2024 3:30,user_51,Product,Tablet,Asia,188.77,0.71,0,4.58
1/13/2024 3:45,user_403,Product,Mobile,Asia,397.02,0.73,0,0.67
1/13/2024 4:00,user_789,Login,Mobile,Africa,342.03,0.67,0,2.74
1/13/2024 4:15,user_5,Product,Tablet,South America,285.7,0.87,0,3.21
1/13/2024 4:30,user_466,Home,Tablet,South America,300.01,0.87,0,1.56
1/13/2024 4:45,user_604,Checkout,Desktop,South America,,0.58,0,6.5
1/13/2024 5:00,user_682,Checkout,Desktop,Europe,57.22,0.43,0,2.8
1/13/2024 5:15,user_829,Search,Desktop,Africa,402.57,0.64,1,3.14
1/13/2024 5:30,user_534,Help,Tablet,Africa,538.01,0.82,0,9.03
1/13/2024 5:45,user_405,Profile,Tablet,South America,39.38,0.01,0,4.94
1/13/2024 6:00,user_838,Help,Tablet,South America,88.69,0.99,0,4.23
1/13/2024 6:15,user_513,Home,Desktop,North America,431.4,0.18,0,7.38
1/13/2024 6:30,user_645,Product,Mobile,North America,,0.47,0,9.14
1/13/2024 6:45,user_233,Checkout,Tablet,Asia,245.11,0.87,0,0.74
1/13/2024 7:00,user_524,Help,Mobile,Asia,86.5,0.23,0,4.76
1/13/2024 7:15,user_346,Home,Mobile,Africa,,0.48,0,6.3
1/13/2024 7:30,user_46,Checkout,Mobile,Africa,80.29,0.13,0,3.53
1/13/2024 7:45,user_546,Product,Desktop,Europe,288.59,0.4,0,7.84
1/13/2024 8:00,user_945,Help,Mobile,Europe,459.35,0.18,1,9.73
1/13/2024 8:15,user_78,Checkout,Tablet,North America,158.67,0.36,0,9.46
1/13/2024 8:30,user_730,Profile,Desktop,Asia,291.07,0.37,1,3.03
1/13/2024 8:45,user_813,Profile,Tablet,North America,595.25,0.99,0,2.65
1/13/2024 9:00,user_923,Search,Tablet,North America,413.56,0.99,0,9.6
1/13/2024 9:15,user_73,Search,Desktop,Asia,505.61,0.11,0,4.86
1/13/2024 9:30,user_794,Checkout,Tablet,Europe,251.83,0.73,0,2.48
1/13/2024 9:45,user_249,Home,Tablet,Asia,461.88,0.05,0,7.22
1/13/2024 10:00,user_47,Profile,Desktop,South America,29.1,0.03,0,3.2
1/13/2024 10:15,user_121,Home,Tablet,South America,78.13,0.11,1,3.04
1/13/2024 10:30,user_214,Home,Mobile,South America,125.83,0.97,0,8.85
1/13/2024 10:45,user_239,Checkout,Tablet,Africa,244.16,0.94,0,2.04
1/13/2024 11:00,user_56,Home,Mobile,Europe,508.22,0.19,0,1.11
1/13/2024 11:15,user_350,Profile,Tablet,Europe,211.03,0.16,0,3.06
1/13/2024 11:30,user_107,Product,Desktop,Africa,394.5,0.24,0,6.27
1/13/2024 11:45,user_831,Search,Desktop,North America,427.04,0.52,0,1.67
1/13/2024 12:00,user_48,Product,Tablet,South America,353.78,0.57,0,
1/13/2024 12:15,user_573,Home,Desktop,South America,217.56,0.22,0,6.46
1/13/2024 12:30,user_337,Product,Tablet,North America,348.35,0.76,0,8.56
1/13/2024 12:45,user_26,Profile,Desktop,Asia,208.65,0.31,0,2.68
1/13/2024 13:00,user_804,Profile,Mobile,Asia,54.9,0.92,0,8.26
1/13/2024 13:15,user_257,Home,Tablet,Europe,595.72,0.66,0,2.73
1/13/2024 13:30,user_8,Checkout,Mobile,Africa,80.67,0.44,0,6.93
1/13/2024 13:45,user_625,Product,Mobile,Europe,48.05,0.79,0,4.59
1/13/2024 14:00,user_867,Checkout,Tablet,Asia,527.73,0.82,0,1.59
1/13/2024 14:15,user_253,Checkout,Mobile,North America,184.59,0.29,0,7.29
1/13/2024 14:30,user_692,Login,Tablet,Europe,391.93,0.34,0,2.57
1/13/2024 14:45,user_719,Home,Mobile,South America,200.76,0.94,0,2.18
1/13/2024 15:00,user_303,Search,Tablet,South America,237.92,0.16,0,3.9
1/13/2024 15:15,user_639,Profile,,North America,160.96,0.04,0,6.71
1/13/2024 15:30,user_56,Profile,Desktop,Asia,209.11,0.45,0,2.72
1/13/2024 15:45,user_726,Home,Tablet,South America,249.37,0.8,0,2.24
1/13/2024 16:00,user_526,Help,Tablet,South America,433.65,0.77,0,0.59
1/13/2024 16:15,user_474,Help,Mobile,Africa,309.36,,0,4.98
1/13/2024 16:30,user_28,Help,Tablet,Europe,566.42,0.53,0,4.57
1/13/2024 16:45,user_983,Search,Desktop,Asia,,0.1,0,2.72
1/13/2024 17:00,user_78,Profile,Mobile,Europe,304.33,0.59,0,1.01
1/13/2024 17:15,user_216,Home,Mobile,Asia,352.61,0.78,0,4.58
1/13/2024 17:30,user_386,Profile,Desktop,South America,552.52,0.09,0,7.99
1/13/2024 17:45,user_365,Checkout,Mobile,Africa,34.25,0.17,0,7.3
1/13/2024 18:00,user_666,Product,Mobile,Europe,,0.01,0,8.68
1/13/2024 18:15,user_526,Product,Mobile,South America,,0.59,0,0.59
1/13/2024 18:30,user_699,Profile,Mobile,Asia,148.95,0.89,0,9.68
1/13/2024 18:45,user_312,Login,Desktop,Europe,526.39,0.67,0,3.74
1/13/2024 19:00,user_883,Search,Desktop,Europe,16.33,0.98,0,9.91
1/13/2024 19:15,user_7,Help,Mobile,South America,440.81,,0,2.9
1/13/2024 19:30,user_3,Search,Mobile,Europe,560.2,0.9,0,4.98
1/13/2024 19:45,user_623,Search,Desktop,Africa,396.03,0.81,1,3.86
1/13/2024 20:00,user_919,Checkout,Desktop,Africa,266.22,0.31,0,3.88
1/13/2024 20:15,user_750,Search,Desktop,South America,31.7,0.97,0,8.5
1/13/2024 20:30,user_363,Product,Mobile,Asia,552.47,0.29,0,7.59
1/13/2024 20:45,user_751,Checkout,Mobile,South America,284.83,0.89,0,9.93
1/13/2024 21:00,user_508,Home,Tablet,Africa,22.25,0.88,0,6.33
1/13/2024 21:15,user_274,Search,Desktop,North America,415.44,0.76,0,4.9
1/13/2024 21:30,user_506,Search,Mobile,North America,291.69,0.56,0,1.36
1/13/2024 21:45,user_806,Home,Desktop,Europe,78.99,0.12,0,9.97
1/13/2024 22:00,user_739,Search,Mobile,Europe,132.49,0.53,0,5.74
1/13/2024 22:15,user_883,Home,Desktop,North America,43.37,0.36,0,7.15
1/13/2024 22:30,user_15,Checkout,Mobile,Africa,346.7,0.79,0,4.36
1/13/2024 22:45,user_192,Product,Tablet,Europe,375.11,0.76,0,5.7
1/13/2024 23:00,user_985,Home,Tablet,South America,305.92,0.91,0,9.45
1/13/2024 23:15,user_631,Login,Desktop,South America,491.18,0.01,0,2.08
1/13/2024 23:30,user_485,Home,Mobile,Africa,517.3,0.81,0,3.28
1/13/2024 23:45,user_28,Search,Mobile,Europe,371.3,0.94,0,
1/14/2024 0:00,user_714,Help,Desktop,South America,12.59,0.79,0,8.03
1/14/2024 0:15,user_39,Help,Mobile,Europe,418.66,0.13,0,1.09
1/14/2024 0:30,user_953,Checkout,Desktop,Europe,253.71,0.08,0,1.28
1/14/2024 0:45,user_273,Profile,Mobile,South America,341.51,0.02,0,3.34
1/14/2024 1:00,user_231,Checkout,,North America,391.2,0.63,0,5.38
1/14/2024 1:15,user_86,Profile,Mobile,South America,213.39,0.63,0,4.36
1/14/2024 1:30,user_474,Help,Desktop,Africa,550.67,0.99,0,0.93
1/14/2024 1:45,user_126,Help,Mobile,Asia,84.72,0.4,0,9.6
1/14/2024 2:00,user_812,Home,Tablet,South America,404.55,0.33,0,9.55
1/14/2024 2:15,user_537,Product,Mobile,Europe,7.59,0.62,0,3.15
1/14/2024 2:30,user_145,Login,Desktop,Europe,555.17,0.83,0,
1/14/2024 2:45,user_525,Checkout,Tablet,South America,71.94,0.94,0,6
1/14/2024 3:00,user_212,Search,Mobile,Asia,61.46,0.8,0,2.76
1/14/2024 3:15,user_25,Profile,Tablet,South America,203.14,0.43,1,2.99
1/14/2024 3:30,user_580,Search,Mobile,Asia,227.27,0.63,0,5.17
1/14/2024 3:45,user_394,Product,Tablet,Asia,132.51,0.86,0,
1/14/2024 4:00,user_67,Profile,Desktop,Africa,353.15,0.49,0,3.27
1/14/2024 4:15,user_233,Checkout,Mobile,Europe,268.53,0.22,0,8.17
1/14/2024 4:30,user_109,Home,Mobile,Europe,25.33,0.17,0,5.07
1/14/2024 4:45,user_146,Search,Desktop,Asia,195.19,,0,6.72
1/14/2024 5:00,user_111,Product,Tablet,Europe,487.21,0.72,0,2.3
1/14/2024 5:15,user_228,Checkout,Desktop,North America,-10,0.11,0,5.57
1/14/2024 5:30,user_111,Help,Desktop,Asia,436.3,0.24,0,3.52
1/14/2024 5:45,user_470,Help,Tablet,Europe,420.38,0.3,0,5.5
1/14/2024 6:00,user_34,Checkout,Desktop,North America,190.03,0.56,1,
1/14/2024 6:15,user_623,Checkout,Mobile,Africa,64.3,0.4,1,
1/14/2024 6:30,user_776,Checkout,Mobile,Europe,,0.67,0,3.87
1/14/2024 6:45,user_936,Profile,Mobile,North America,499.91,,0,7.1
1/14/2024 7:00,user_369,Checkout,Desktop,South America,588.38,0.12,0,9.44
1/14/2024 7:15,user_748,Search,Mobile,South America,298.84,0.5,0,6.44
1/14/2024 7:30,user_595,Product,Mobile,North America,10.77,0.34,0,1.91
1/14/2024 7:45,user_554,Profile,Mobile,Asia,88.33,0.3,0,6.96
1/14/2024 8:00,user_425,Checkout,Mobile,Asia,196.64,0.07,0,1.5
1/14/2024 8:15,user_613,Login,Mobile,Europe,349.26,0.9,0,8.79
1/14/2024 8:30,user_518,Login,Mobile,South America,49.68,0.69,0,5.41
1/14/2024 8:45,user_692,Product,Desktop,Asia,566.3,0.12,0,4.16
1/14/2024 9:00,user_282,Help,Mobile,Asia,222.22,0.07,0,1.04
1/14/2024 9:15,user_320,Home,Mobile,South America,547.99,0.97,0,4.12
1/14/2024 9:30,user_738,Home,Tablet,Africa,469.41,0.68,0,9.08
1/14/2024 9:45,user_443,Help,Desktop,Asia,454.49,0.42,0,0.7
1/14/2024 10:00,user_952,Profile,Desktop,North America,366,0.7,0,5.01
1/14/2024 10:15,user_315,Profile,Desktop,Europe,377.94,0.76,0,9.35
1/14/2024 10:30,user_877,Profile,Desktop,Asia,384.61,0.78,0,4.25
1/14/2024 10:45,user_966,Home,,Asia,,0.48,0,4.57
1/14/2024 11:00,user_741,Login,Mobile,Africa,,0.43,0,6
1/14/2024 11:15,user_377,Home,Tablet,North America,591.92,,0,4.9
1/14/2024 11:30,user_289,Search,Tablet,Europe,440.71,,0,2.1
1/14/2024 11:45,user_437,Checkout,Desktop,Asia,467.28,0.6,0,0.68
1/14/2024 12:00,user_662,Profile,Tablet,Europe,524.12,0.2,0,6.29
1/14/2024 12:15,user_277,Login,Tablet,South America,133.31,0.92,0,9.25
1/14/2024 12:30,user_710,Product,Desktop,Asia,54.86,0.91,0,1.51
1/14/2024 12:45,user_582,Product,Desktop,Asia,,0.99,0,
1/14/2024 13:00,user_503,Checkout,Tablet,South America,310.88,0.87,0,4.02
1/14/2024 13:15,user_624,Login,Mobile,Africa,498.36,1,0,8.18
1/14/2024 13:30,user_516,Home,Tablet,Asia,269.05,0.24,0,3.06
1/14/2024 13:45,user_350,Home,Tablet,Europe,344.66,0.84,0,8.88
1/14/2024 14:00,user_843,Search,Mobile,North America,318.61,0.82,0,1.02
1/14/2024 14:15,user_446,Search,Mobile,Europe,,1.5,1,9.44
1/14/2024 14:30,user_830,Home,Desktop,Africa,371.05,0.1,1,5.83
1/14/2024 14:45,user_350,Product,Desktop,North America,497.69,0.98,0,
1/14/2024 15:00,user_607,Profile,Tablet,Europe,98.71,0.3,0,3.99
1/14/2024 15:15,user_664,Product,Mobile,Europe,358.63,0.87,0,7.93
1/14/2024 15:30,user_823,Search,Desktop,South America,358.2,0,1,2.08
1/14/2024 15:45,user_137,Checkout,,Africa,102.69,0.02,0,0.96
1/14/2024 16:00,user_759,Home,Mobile,South America,78.46,0.47,0,4.26
1/14/2024 16:15,user_899,Search,Tablet,North America,,0.24,0,
1/14/2024 16:30,user_243,Search,Desktop,South America,239.26,,0,7.67
1/14/2024 16:45,user_543,Profile,Desktop,Africa,140.32,0.57,0,5.41
1/14/2024 17:00,user_40,Home,Mobile,Asia,106.94,0.08,0,5.94
1/14/2024 17:15,user_229,Profile,Tablet,Asia,402.22,0.16,0,1.73
1/14/2024 17:30,user_548,Home,Mobile,North America,367.62,0.39,0,8.49
1/14/2024 17:45,user_920,Profile,Desktop,Asia,387.91,0.19,1,7.98
1/14/2024 18:00,user_223,Product,Desktop,South America,,0.79,0,6.74
1/14/2024 18:15,user_6,Checkout,Tablet,North America,536.65,0.42,0,4.93
1/14/2024 18:30,user_322,Checkout,Tablet,Africa,236.61,0.09,0,9.66
1/14/2024 18:45,user_468,Home,Tablet,North America,191.45,0.48,0,8.85
1/14/2024 19:00,user_732,Login,Mobile,North America,-10,0.09,0,6.62
1/14/2024 19:15,user_75,Help,Tablet,Europe,237.09,0.13,0,4.03
1/14/2024 19:30,user_4,Search,Tablet,Europe,518.83,0.24,0,6.37
1/14/2024 19:45,user_847,Search,Desktop,North America,557.91,0.86,0,5.97
1/14/2024 20:00,user_646,Home,Desktop,Asia,185.55,0.92,0,4.25
1/14/2024 20:15,user_118,Profile,Tablet,Europe,519.04,0.83,1,3.41
1/14/2024 20:30,user_881,Login,Tablet,Africa,470.01,0.33,0,4.37
1/14/2024 20:45,user_606,Product,Desktop,South America,558.83,0.27,0,5.95
1/14/2024 21:00,user_504,Profile,Tablet,Europe,151.22,0.55,0,
1/14/2024 21:15,user_998,Profile,Mobile,North America,348.29,0.72,0,3
1/14/2024 21:30,user_947,Home,Mobile,Asia,168.35,0.99,0,7.73
1/14/2024 21:45,user_574,Home,Mobile,South America,495.34,0.13,0,5.55
1/14/2024 22:00,user_441,Search,Tablet,Europe,8.17,0.05,0,1.14
1/14/2024 22:15,user_194,Home,Desktop,Asia,-10,0.69,0,4
1/14/2024 22:30,user_847,Home,Tablet,Asia,206.83,0.83,0,8.91
1/14/2024 22:45,user_715,Home,Tablet,Asia,197,0.85,0,7.67
1/14/2024 23:00,user_392,Search,Desktop,North America,388.72,0.68,0,3.57
1/14/2024 23:15,user_26,Product,Desktop,Africa,511.63,0.95,0,9.41
1/14/2024 23:30,user_435,Product,Desktop,Asia,367.47,0.51,0,1.23
1/14/2024 23:45,user_173,Help,Mobile,South America,512.64,0.91,0,9.63
1/15/2024 0:00,user_300,Help,Tablet,Europe,162.44,0.97,0,2.83
1/15/2024 0:15,user_645,Home,Desktop,South America,314.1,0.85,0,0.59
1/15/2024 0:30,user_326,Help,Tablet,North America,273.07,0.31,0,4.62
1/15/2024 0:45,user_410,Search,Mobile,North America,11.93,0.2,0,3.91
1/15/2024 1:00,user_118,Product,Mobile,South America,336.3,0.55,0,5.62
1/15/2024 1:15,user_836,Profile,Desktop,Africa,398.61,0.45,0,8.07
1/15/2024 1:30,user_787,Product,Desktop,North America,357.19,0.88,0,8.5
1/15/2024 1:45,user_724,Product,Tablet,North America,443.09,0.1,0,4.31
1/15/2024 2:00,user_225,Search,Desktop,South America,344.95,0.26,0,4.58
1/15/2024 2:15,user_532,Help,Tablet,North America,44.72,,0,1.91
1/15/2024 2:30,user_113,Profile,Desktop,Africa,74.29,0.09,1,0.95
1/15/2024 2:45,user_140,Search,Tablet,Africa,359.9,0.32,0,6.59
1/15/2024 3:00,user_559,Home,Tablet,Africa,168.61,0.39,0,1.11
1/15/2024 3:15,user_1,Checkout,Tablet,Europe,52.39,0.62,0,7.47
1/15/2024 3:30,user_90,Product,Tablet,Africa,260.61,0.16,0,
1/15/2024 3:45,user_654,Checkout,Mobile,Africa,334.82,0.86,0,2.39
1/15/2024 4:00,user_320,Search,Tablet,Europe,200.6,0.45,0,5.63
1/15/2024 4:15,user_550,Search,Desktop,Asia,433.66,0.92,0,
1/15/2024 4:30,user_805,Search,Mobile,North America,388.04,0.47,0,4.67
1/15/2024 4:45,user_894,Checkout,Mobile,Africa,203.03,0.28,0,8.1
1/15/2024 5:00,user_139,Search,Tablet,North America,454.15,0.14,0,4.89
1/15/2024 5:15,user_511,Home,Mobile,South America,390.97,0,0,1.91
1/15/2024 5:30,user_868,Search,Tablet,North America,384.28,0.53,1,7.38
1/15/2024 5:45,user_845,Login,Desktop,Europe,334.29,0.11,0,2.27
1/15/2024 6:00,user_259,Help,Tablet,North America,11.78,0.39,0,7.52
1/15/2024 6:15,user_673,Checkout,Mobile,North America,419.42,,0,5.05
1/15/2024 6:30,user_902,Login,Desktop,North America,228.74,0.28,0,4.81
1/15/2024 6:45,user_690,Search,Tablet,Asia,565.85,0.18,0,8.59
1/15/2024 7:00,user_10,Home,Desktop,Asia,491.7,0.77,0,7.23
1/15/2024 7:15,user_261,Product,Desktop,South America,354.68,0.95,0,0.81
1/15/2024 7:30,user_919,Profile,Mobile,Europe,155.05,0.1,1,3.31
1/15/2024 7:45,user_650,Help,Desktop,North America,126.21,0.16,0,8.77
1/15/2024 8:00,user_172,Profile,Mobile,North America,207.53,0.96,0,0.67
1/15/2024 8:15,user_898,Search,Desktop,North America,288.56,0.04,0,5.68
1/15/2024 8:30,user_13,Help,Tablet,North America,181.16,0.98,0,7.41
1/15/2024 8:45,user_168,Help,Desktop,Asia,311.38,0,0,6.41
1/15/2024 9:00,user_642,Home,,South America,103.4,0.87,0,7.73
1/15/2024 9:15,user_596,Help,Tablet,Africa,586.74,0.31,0,7.39
1/15/2024 9:30,user_321,Checkout,Desktop,Europe,69.22,0.94,0,7.07
1/15/2024 9:45,user_319,Login,Tablet,North America,559.51,0.32,0,8.3
1/15/2024 10:00,user_613,Login,Desktop,South America,548.58,0.65,0,6.63
1/15/2024 10:15,user_329,Login,Desktop,Africa,317.59,0.08,0,4.32
1/15/2024 10:30,user_785,Checkout,Tablet,South America,436.32,0.24,0,
1/15/2024 10:45,user_777,Profile,Tablet,Asia,,0.77,0,7.31
1/15/2024 11:00,user_971,Home,,Africa,379.87,0.53,0,8.82
1/15/2024 11:15,user_911,Help,Tablet,South America,207.64,0.93,0,3.09
1/15/2024 11:30,user_920,Checkout,Mobile,Asia,,0.43,0,3.75
1/15/2024 11:45,user_550,Login,Tablet,South America,349.05,0.87,0,9.34
1/15/2024 12:00,user_419,Search,Desktop,South America,301.39,0.45,0,
1/15/2024 12:15,user_606,Product,Tablet,Africa,349.82,0.98,0,2.2
1/15/2024 12:30,user_95,Help,Desktop,Asia,175.56,0.96,0,6.81
1/15/2024 12:45,user_817,Checkout,Desktop,North America,223.34,0.33,0,9.91
1/15/2024 13:00,user_581,Checkout,Desktop,Europe,54.92,0.89,1,8.32
1/15/2024 13:15,user_318,Home,Mobile,Africa,36.1,,0,7.58
1/15/2024 13:30,user_956,Home,Tablet,Asia,155.81,0.21,0,2.48
1/15/2024 13:45,user_236,Checkout,Desktop,South America,49.18,0.62,0,8.82
1/15/2024 14:00,user_946,Login,Desktop,Asia,66.75,0.07,0,5.49
1/15/2024 14:15,user_334,Product,Mobile,Europe,488.69,0.84,0,8.95
1/15/2024 14:30,user_885,Help,Tablet,Europe,28.13,0.17,0,3.63
1/15/2024 14:45,user_376,Home,Tablet,North America,397.07,0.07,0,1.09
1/15/2024 15:00,user_459,Help,,North America,167.17,0.4,0,5.02
1/15/2024 15:15,user_137,Login,Mobile,Europe,523.57,0.58,0,
1/15/2024 15:30,user_930,Help,Tablet,Africa,293.57,0.85,0,7.29
1/15/2024 15:45,user_588,Search,,Africa,186.82,0.97,0,9.59
1/15/2024 16:00,user_995,Home,Tablet,South America,313,0.44,0,7.06
1/15/2024 16:15,user_547,Login,Tablet,North America,232.27,0.06,0,8.93
1/15/2024 16:30,user_513,Login,Desktop,South America,-10,0.75,0,4.8
1/15/2024 16:45,user_296,Product,Desktop,North America,73.15,0.57,0,7.83
1/15/2024 17:00,user_320,Product,Tablet,Europe,598.21,0.45,0,8.51
1/15/2024 17:15,user_918,Search,Tablet,Africa,258.21,0.31,0,7.25
1/15/2024 17:30,user_572,Login,Tablet,Africa,,0.5,0,5.32
1/15/2024 17:45,user_832,Profile,Tablet,Europe,427.57,0.34,1,6.45
1/15/2024 18:00,user_349,Login,Tablet,South America,221.52,,0,7.15
1/15/2024 18:15,user_840,Product,Tablet,South America,500.8,0.54,1,2.9
1/15/2024 18:30,user_779,Profile,Mobile,Asia,275.29,,0,8.19
1/15/2024 18:45,user_873,Home,Tablet,North America,433.14,0.54,0,9.53
1/15/2024 19:00,user_229,Home,,South America,68.93,0.24,0,4.92
1/15/2024 19:15,user_270,Help,Mobile,Europe,508.44,0.85,0,7.16
1/15/2024 19:30,user_828,Checkout,Tablet,South America,442.75,0.56,0,7.5
