Date,Region,Product_Category,Units_Sold,Revenue,Marketing_Spend,Customer_Satisfaction
2023-01-09 21:47:12.326465292,Europe,Clothing,895,14917.99,1496.39,9.4
2023-01-10 03:02:37.711542308,South America,Clothing,775,18933.83,8228.68,7.9
2023-01-10 08:18:03.096619324,Europe,Sports,974,38931.37,8870.24,6.9
2023-01-10 13:33:28.481696340,North America,Sports,244,29998.38,2423.37,8.9
2023-01-10 18:48:53.866773352,North America,Sports,68,32396.1,1223.26,6.7
2023-01-11 00:04:19.251850368,North America,Beauty,173,37996.74,628.83,7.4
2023-01-11 05:19:44.636927384,North America,Clothing,780,6339.96,6122.15,4.0
2023-01-11 10:35:10.022004400,Europe,Home,835,41743.87,7182.0,6.2
2023-01-11 15:50:35.407081416,South America,Sports,225,35428.18,3790.82,4.8
2023-01-11 21:06:00.792158432,South America,Sports,192,29078.42,6828.79,8.1
2023-01-12 02:21:26.177235444,Asia,Clothing,578,44541.9,7158.29,6.9
2023-01-12 07:36:51.562312460,Europe,Sports,666,35165.16,9359.89,5.8
2023-01-12 12:52:16.947389476,North America,Beauty,944,10484.15,742.25,6.8
2023-01-12 18:07:42.332466492,Europe,Beauty,99,21772.4,2003.69,5.3
2023-01-12 23:23:07.717543508,Asia,Sports,973,24955.12,778.41,9.6
2023-01-13 04:38:33.102620524,Asia,Clothing,320,3233.27,8693.14,4.3
2023-01-13 09:53:58.487697540,Europe,Clothing,566,47754.56,7946.61,9.2
2023-01-13 15:09:23.872774552,Europe,Clothing,981,6864.57,5788.96,7.1
2023-01-13 20:24:49.257851568,Europe,Electronics,266,35024.33,928.27,7.7
2023-01-14 01:40:14.642928584,South America,Sports,542,25558.44,2805.79,5.8
2023-01-14 06:55:40.028005600,North America,Clothing,988,1768.8,3047.43,9.8
2023-01-14 12:11:05.413082616,Europe,Beauty,542,46275.0,5651.36,5.7
2023-01-14 17:26:30.798159632,Europe,Home,61,42665.92,2654.63,7.5
2023-01-14 22:41:56.183236648,Europe,Home,347,26450.77,822.3,10.0
2023-01-15 03:57:21.568313660,Asia,Clothing,180,11832.65,7334.55,9.3
2023-01-15 09:12:46.953390676,Asia,Home,957,6520.33,3060.89,7.2
2023-01-15 14:28:12.338467692,South America,Home,76,18487.93,4578.5,9.9
2023-01-15 19:43:37.723544708,North America,Electronics,634,13143.7,1363.9,8.2
2023-01-16 00:59:03.108621724,South America,Beauty,309,25581.21,8045.23,5.3
2023-01-16 06:14:28.493698740,North America,Beauty,681,48337.26,5698.77,6.4
2023-01-16 11:29:53.878775752,Asia,Electronics,787,28960.2,9025.7,6.0
2023-01-16 16:45:19.263852768,Asia,Electronics,841,44551.59,5005.17,6.1
2023-01-16 22:00:44.648929784,Asia,Home,241,32718.5,9420.11,8.6
2023-01-17 03:16:10.034006800,South America,Sports,984,24024.7,8929.5,7.5
2023-01-17 08:31:35.419083816,Europe,Home,846,42803.07,5806.95,4.2
2023-01-17 13:47:00.804160832,Europe,Electronics,77,23832.72,9345.55,9.3
2023-01-17 19:02:26.189237848,Asia,Beauty,515,43497.09,3298.58,5.8
2023-01-18 00:17:51.574314860,Europe,Home,37,14933.05,3719.86,10.0
2023-01-18 05:33:16.959391876,Europe,Sports,958,6876.25,550.23,9.7
2023-01-18 10:48:42.344468892,South America,Home,637,42838.07,5933.09,9.6
2023-01-18 16:04:07.729545908,North America,Clothing,60,29577.05,7247.05,8.9
2023-01-18 21:19:33.114622924,Asia,Home,702,44510.07,7757.84,5.3
2023-01-19 02:34:58.499699940,Asia,Electronics,269,46922.45,1583.18,7.2
2023-01-19 07:50:23.884776956,South America,Beauty,600,3154.61,4497.17,5.3
2023-01-19 13:05:49.269853968,South America,Beauty,794,25297.98,1850.95,5.6
2023-01-19 18:21:14.654930984,Europe,Electronics,629,19060.75,6655.06,7.7
2023-01-19 23:36:40.040008000,Asia,Clothing,972,31479.99,1663.67,4.2
2023-01-20 04:52:05.425085016,North America,Electronics,595,39782.76,9051.22,9.8
2023-01-20 10:07:30.810162032,South America,Home,696,14389.22,2383.28,9.5
2023-01-20 15:22:56.195239048,North America,Electronics,193,28061.52,2984.88,6.3
2023-01-20 20:38:21.580316060,North America,Electronics,32,35582.06,8523.97,7.1
2023-01-21 01:53:46.965393076,Asia,Clothing,795,7154.34,4638.83,6.8
2023-01-21 07:09:12.350470092,Asia,Home,138,40796.31,337.56,9.3
2023-01-21 12:24:37.735547108,South America,Sports,300,30502.43,4996.4,8.1
2023-01-21 17:40:03.120624124,Asia,Sports,841,47502.1,936.98,5.7
2023-01-21 22:55:28.505701140,Asia,Beauty,510,17306.68,9854.91,6.7
2023-01-22 04:10:53.890778156,Asia,Electronics,195,5853.22,5922.3,6.6
2023-01-22 09:26:19.275855168,North America,Beauty,488,25571.81,2639.67,9.8
2023-01-22 14:41:44.660932184,South America,Clothing,580,4747.63,5680.81,5.1
2023-01-22 19:57:10.046009200,Europe,Sports,501,48491.56,860.98,4.5
2023-01-23 01:12:35.431086216,North America,Electronics,522,2414.91,8018.92,9.3
2023-01-23 06:28:00.816163232,Asia,Clothing,652,37798.44,9260.75,9.4
2023-01-23 11:43:26.201240248,North America,Clothing,76,26492.57,8757.0,9.2
2023-01-23 16:58:51.586317264,Asia,Electronics,814,18746.72,3483.4,7.1
2023-01-23 22:14:16.971394276,Asia,Clothing,476,3759.19,3325.1,8.0
2023-01-24 03:29:42.356471292,North America,Electronics,294,31297.26,447.37,7.4
2023-01-24 08:45:07.741548308,South America,Electronics,610,29468.41,6548.86,4.4
2023-01-24 14:00:33.126625324,Asia,Home,426,14403.72,5395.56,7.6
2023-01-24 19:15:58.511702340,South America,Beauty,109,45555.97,4647.53,4.1
2023-01-25 00:31:23.896779356,Europe,Clothing,198,15553.45,9085.55,5.9
2023-01-25 05:46:49.281856368,Asia,Clothing,998,22761.41,1762.0,9.6
2023-01-25 11:02:14.666933384,South America,Home,899,27416.24,195.7,5.8
2023-01-25 16:17:40.052010400,South America,Home,867,5461.48,825.83,9.6
2023-01-25 21:33:05.437087416,Europe,Home,397,46642.01,2311.38,5.5
2023-01-26 02:48:30.822164432,South America,Sports,250,19039.54,429.53,5.9
2023-01-26 08:03:56.207241448,South America,Sports,791,4498.57,5078.15,7.8
2023-01-26 13:19:21.592318464,Europe,Sports,740,19670.91,3209.5,8.6
2023-01-26 18:34:46.977395476,Asia,Electronics,426,30210.03,1886.78,7.0
2023-01-26 23:50:12.362472492,South America,Clothing,927,25925.81,7525.83,9.3
2023-01-27 05:05:37.747549508,South America,Beauty,185,34879.83,2124.07,4.2
2023-01-27 10:21:03.132626524,South America,Electronics,396,3246.46,6907.29,9.5
2023-01-27 15:36:28.517703540,North America,Clothing,480,14584.76,3557.72,5.2
2023-01-27 20:51:53.902780556,Europe,Clothing,862,41051.91,5167.09,9.3
2023-01-28 02:07:19.287857572,North America,Home,242,4454.74,9345.28,6.4
2023-01-28 07:22:44.672934584,Europe,Home,672,42846.55,469.78,9.0
2023-01-28 12:38:10.058011600,Asia,Electronics,461,5048.86,5052.62,8.0
2023-01-28 17:53:35.443088616,Asia,Home,286,41805.48,8558.79,5.1
2023-01-28 23:09:00.828165632,South America,Clothing,238,18359.03,5920.95,9.5
2023-01-29 04:24:26.213242648,Europe,Home,180,30804.35,2841.02,5.5
2023-01-29 09:39:51.598319664,Asia,Sports,744,8067.91,4037.04,5.5
2023-01-29 14:55:16.983396680,Europe,Home,222,3775.35,6834.63,8.9
2023-01-29 20:10:42.368473692,Asia,Clothing,291,11188.94,8919.04,4.6
2023-01-30 01:26:07.753550708,North America,Electronics,50,6828.76,506.56,5.3
2023-01-30 06:41:33.138627724,Asia,Beauty,131,15964.09,808.23,7.0
2023-01-30 11:56:58.523704740,North America,Home,236,25961.97,3318.01,9.0
2023-01-30 17:12:23.908781756,Asia,Clothing,303,29643.59,2404.52,4.9
2023-01-30 22:27:49.293858772,South America,Beauty,609,39598.47,2722.82,7.3
2023-01-31 03:43:14.678935784,North America,Beauty,276,32983.87,2290.57,8.3
2023-01-31 08:58:40.064012800,Asia,Sports,550,30633.54,2038.67,9.2
2023-01-31 14:14:05.449089816,South America,Beauty,768,20883.21,1393.18,9.6
2023-01-31 19:29:30.834166832,North America,Clothing,837,23953.52,9346.15,8.7
2023-02-01 00:44:56.219243848,South America,Clothing,460,21018.78,1527.48,7.9
2023-02-01 06:00:21.604320864,Europe,Home,458,42187.22,2123.6,6.6
2023-02-01 11:15:46.989397880,Europe,Home,765,11885.02,2538.03,4.7
2023-02-01 16:31:12.374474892,North America,Home,70,783.19,9336.85,8.3
2023-02-01 21:46:37.759551908,Asia,Beauty,511,32740.33,7581.57,10.0
2023-02-02 03:02:03.144628924,North America,Beauty,156,10521.88,7918.02,8.4
2023-02-02 08:17:28.529705940,South America,Sports,695,44560.7,1137.11,4.1
2023-02-02 13:32:53.914782956,Asia,Home,954,43022.79,8379.47,7.0
2023-02-02 18:48:19.299859972,Europe,Electronics,799,4298.0,4141.11,7.7
2023-02-03 00:03:44.684936988,Asia,Sports,343,5766.23,2701.95,8.1
2023-02-03 05:19:10.070014000,Europe,Electronics,890,25010.99,5799.93,8.3
2023-02-03 10:34:35.455091016,Asia,Beauty,962,30656.52,8239.61,7.3
2023-02-03 15:50:00.840168032,Asia,Sports,900,14107.96,7808.66,5.3
2023-02-03 21:05:26.225245048,Asia,Sports,151,35981.49,8910.98,9.7
2023-02-04 02:20:51.610322064,South America,Clothing,53,29948.34,9288.51,8.2
2023-02-04 07:36:16.995399080,South America,Beauty,153,16578.79,2457.41,5.4
2023-02-04 12:51:42.380476092,North America,Beauty,874,1755.89,4296.19,5.9
2023-02-04 18:07:07.765553108,North America,Sports,342,37632.44,244.82,9.5
2023-02-04 23:22:33.150630124,Europe,Beauty,506,11130.31,8805.28,9.3
2023-02-05 04:37:58.535707140,South America,Sports,405,41806.45,1630.26,6.4
2023-02-05 09:53:23.920784156,Europe,Clothing,64,21304.37,8628.6,4.2
2023-02-05 15:08:49.305861172,North America,Sports,316,29065.33,3360.93,4.3
2023-02-05 20:24:14.690938188,Europe,Beauty,879,43710.96,3744.52,5.7
2023-02-06 01:39:40.076015200,North America,Beauty,432,43249.34,487.41,7.8
2023-02-06 06:55:05.461092216,South America,Sports,426,18890.22,3336.1,7.5
2023-02-06 12:10:30.846169232,Asia,Sports,682,10840.0,8894.8,7.8
2023-02-06 17:25:56.231246248,South America,Sports,806,38869.73,352.92,8.3
2023-02-06 22:41:21.616323264,Europe,Home,334,21937.47,4122.64,4.1
2023-02-07 03:56:47.001400280,Europe,Beauty,719,10006.08,410.86,4.6
2023-02-07 09:12:12.386477296,South America,Beauty,680,45269.05,3772.14,6.2
2023-02-07 14:27:37.771554308,South America,Home,89,10306.16,1809.14,4.9
2023-02-07 19:43:03.156631324,North America,Sports,40,1777.45,2596.96,4.5
2023-02-08 00:58:28.541708340,Europe,Clothing,994,1503.86,8788.22,7.8
2023-02-08 06:13:53.926785356,Europe,Sports,121,31304.61,4416.89,8.9
2023-02-08 11:29:19.311862372,South America,Sports,567,33252.92,2810.6,8.5
2023-02-08 16:44:44.696939388,Asia,Home,874,15896.56,5934.45,8.9
2023-02-08 22:00:10.082016400,Europe,Beauty,726,16340.54,1506.86,8.0
2023-02-09 03:15:35.467093416,Asia,Sports,573,17304.95,2667.98,8.4
2023-02-09 08:31:00.852170432,South America,Beauty,659,34167.85,5507.85,5.6
2023-02-09 13:46:26.237247448,South America,Electronics,481,3377.62,2451.48,10.0
2023-02-09 19:01:51.622324464,North America,Beauty,83,46491.26,6823.36,5.1
2023-02-10 00:17:17.007401480,Europe,Clothing,562,11514.79,4965.76,5.3
2023-02-10 05:32:42.392478496,Asia,Clothing,488,49983.82,7742.69,5.7
2023-02-10 10:48:07.777555508,North America,Sports,598,8990.37,9487.62,9.9
2023-02-10 16:03:33.162632524,Europe,Beauty,396,38691.55,1246.47,9.9
2023-02-10 21:18:58.547709540,North America,Sports,708,11558.92,3413.18,8.8
2023-02-11 02:34:23.932786556,South America,Home,891,4501.92,3263.54,7.8
2023-02-11 07:49:49.317863572,Europe,Clothing,573,43809.2,1596.71,7.1
2023-02-11 13:05:14.702940588,North America,Sports,939,43008.19,8122.0,9.8
2023-02-11 18:20:40.088017604,North America,Home,442,20476.73,7622.8,8.2
2023-02-11 23:36:05.473094616,Asia,Sports,421,35268.61,4895.81,9.7
2023-02-12 04:51:30.858171632,North America,Beauty,476,28074.76,5423.93,5.9
2023-02-12 10:06:56.243248648,Europe,Beauty,608,42721.33,689.49,6.0
2023-02-12 15:22:21.628325664,Europe,Beauty,630,16095.27,5599.52,9.1
2023-02-12 20:37:47.013402680,Asia,Beauty,918,26421.78,7934.28,4.9
2023-02-13 01:53:12.398479696,Europe,Electronics,746,24525.93,5780.89,9.7
2023-02-13 07:08:37.783556708,South America,Home,257,18018.34,2726.53,7.0
2023-02-13 12:24:03.168633724,Europe,Home,590,44627.03,6708.73,9.6
2023-02-13 17:39:28.553710740,Europe,Beauty,129,8710.96,3678.74,6.0
2023-02-13 22:54:53.938787756,North America,Electronics,76,7900.68,5494.25,8.3
2023-02-14 04:10:19.323864772,North America,Beauty,582,29057.02,4926.9,6.9
2023-02-14 09:25:44.708941788,Europe,Electronics,965,33045.96,3873.63,7.8
2023-02-14 14:41:10.094018804,Asia,Beauty,336,10133.65,7216.89,7.0
2023-02-14 19:56:35.479095816,North America,Clothing,929,19840.51,8850.37,9.8
2023-02-15 01:12:00.864172832,Asia,Clothing,712,47354.91,151.6,8.2
2023-02-15 06:27:26.249249848,Europe,Sports,479,12707.56,9342.8,5.5
2023-02-15 11:42:51.634326864,Europe,Beauty,502,33583.85,5164.0,9.5
2023-02-15 16:58:17.019403880,South America,Home,710,37137.39,7037.25,5.8
2023-02-15 22:13:42.404480896,North America,Sports,672,22682.37,8570.68,6.2
2023-02-16 03:29:07.789557912,Europe,Clothing,295,46907.54,4724.33,4.6
2023-02-16 08:44:33.174634924,South America,Beauty,965,36964.51,8366.24,9.4
2023-02-16 13:59:58.559711940,North America,Sports,923,23167.27,1858.44,5.7
2023-02-16 19:15:23.944788956,Europe,Beauty,617,28682.09,1675.76,5.6
2023-02-17 00:30:49.329865972,Europe,Clothing,321,34784.37,6608.97,9.5
2023-02-17 05:46:14.714942988,North America,Sports,318,29813.41,8714.42,8.8
2023-02-17 11:01:40.100020004,North America,Clothing,784,43995.53,8935.02,4.8
2023-02-17 16:17:05.485097020,North America,Electronics,106,18165.99,6473.03,8.6
2023-02-17 21:32:30.870174032,Europe,Clothing,974,15344.34,5302.34,9.5
2023-02-18 02:47:56.255251048,Europe,Beauty,122,11085.03,3380.79,4.5
2023-02-18 08:03:21.640328064,South America,Home,997,2370.26,9802.0,9.0
2023-02-18 13:18:47.025405080,Asia,Clothing,646,2629.19,3264.99,7.3
2023-02-18 18:34:12.410482096,North America,Home,465,43567.73,7467.44,8.0
2023-02-18 23:49:37.795559112,Europe,Electronics,472,34080.46,5366.62,7.0
2023-02-19 05:05:03.180636124,Europe,Sports,957,33196.35,6124.27,8.2
2023-02-19 10:20:28.565713140,North America,Sports,141,30924.82,3995.46,4.2
2023-02-19 15:35:53.950790156,Asia,Home,939,42536.35,9651.75,8.6
2023-02-19 20:51:19.335867172,North America,Sports,974,24273.21,5759.66,4.2
2023-02-20 02:06:44.720944188,Asia,Clothing,938,43585.34,9384.1,6.7
2023-02-20 07:22:10.106021204,Europe,Home,130,18292.53,175.16,4.9
2023-02-20 12:37:35.491098220,Asia,Beauty,206,46372.02,5769.44,8.9
2023-02-20 17:53:00.876175232,South America,Clothing,815,35083.52,7200.15,5.9
2023-02-20 23:08:26.261252248,Europe,Clothing,491,13230.27,7476.29,6.7
2023-02-21 04:23:51.646329264,South America,Clothing,643,28422.2,9059.27,6.6
2023-02-21 09:39:17.031406280,North America,Beauty,803,26885.01,143.58,8.6
2023-02-21 14:54:42.416483296,North America,Electronics,906,7325.99,103.27,6.9
2023-02-21 20:10:07.801560312,North America,Sports,781,29766.52,4775.41,8.7
2023-02-22 01:25:33.186637328,Asia,Home,48,16081.89,390.01,4.4
2023-02-22 06:40:58.571714344,Europe,Electronics,575,3091.26,9747.87,5.1
2023-02-22 11:56:23.956791360,North America,Home,521,47458.48,2298.45,7.3
2023-02-22 17:11:49.341868376,North America,Sports,483,32253.77,4779.38,9.7
2023-02-22 22:27:14.726945384,Europe,Beauty,170,43907.49,705.26,4.4
2023-02-23 03:42:40.112022400,North America,Clothing,298,33964.77,5268.28,4.3
2023-02-23 08:58:05.497099416,South America,Clothing,209,18170.69,3861.57,4.9
2023-02-23 14:13:30.882176432,Europe,Beauty,797,25878.06,542.13,7.8
2023-02-23 19:28:56.267253448,Europe,Electronics,537,33949.46,3417.73,6.4
2023-02-24 00:44:21.652330464,Europe,Electronics,926,48032.49,3975.22,9.0
2023-02-24 05:59:47.037407480,South America,Home,694,13056.64,9900.22,4.4
2023-02-24 11:15:12.422484496,Europe,Beauty,512,43811.36,2158.07,5.2
2023-02-24 16:30:37.807561512,South America,Electronics,257,46241.85,5493.32,5.8
2023-02-24 21:46:03.192638528,Europe,Beauty,392,33685.57,9874.42,7.8
2023-02-25 03:01:28.577715544,Asia,Sports,227,46597.7,7940.99,8.1
2023-02-25 08:16:53.962792560,North America,Clothing,96,20194.99,9934.34,4.7
2023-02-25 13:32:19.347869576,Asia,Clothing,91,47674.3,9686.15,9.7
2023-02-25 18:47:44.732946584,North America,Clothing,71,35287.75,4946.44,6.0
2023-02-26 00:03:10.118023600,South America,Beauty,808,2579.29,6994.12,8.3
2023-02-26 05:18:35.503100616,Asia,Beauty,509,45390.21,1193.39,7.1
2023-02-26 10:34:00.888177632,Europe,Home,51,24481.4,4467.37,5.3
2023-02-26 15:49:26.273254648,North America,Clothing,21,23286.19,8109.28,9.1
2023-02-26 21:04:51.658331664,North America,Home,842,28540.1,5102.82,8.9
2023-02-27 02:20:17.043408680,Asia,Clothing,755,7894.54,7056.72,6.4
2023-02-27 07:35:42.428485696,South America,Home,850,23723.72,7482.94,7.5
2023-02-27 12:51:07.813562712,Asia,Home,652,41640.8,2609.34,5.5
2023-02-27 18:06:33.198639728,South America,Sports,124,1266.38,8769.42,8.1
2023-02-27 23:21:58.583716744,South America,Home,227,14009.4,4652.24,5.9
2023-02-28 04:37:23.968793760,North America,Beauty,658,621.5,2180.83,9.1
2023-02-28 09:52:49.353870776,Asia,Home,115,21077.71,8667.62,5.3
2023-02-28 15:08:14.738947792,Asia,Clothing,700,36551.62,4236.41,4.1
2023-02-28 20:23:40.124024800,South America,Home,537,40039.21,7528.09,5.6
2023-03-01 01:39:05.509101816,Asia,Electronics,481,47286.89,5525.53,5.1
2023-03-01 06:54:30.894178832,Europe,Clothing,763,30620.98,3880.53,7.0
2023-03-01 12:09:56.279255848,Europe,Electronics,855,13104.03,8117.78,5.2
2023-03-01 17:25:21.664332864,Asia,Clothing,902,46245.32,5886.25,8.6
2023-03-01 22:40:47.049409880,Asia,Beauty,396,38878.13,3966.56,5.4
2023-03-02 03:56:12.434486896,South America,Beauty,235,28934.21,1185.02,8.2
2023-03-02 09:11:37.819563912,Europe,Beauty,490,34934.19,8964.91,7.5
2023-03-02 14:27:03.204640928,Europe,Electronics,763,46253.66,451.15,9.9
2023-03-02 19:42:28.589717944,North America,Sports,417,35763.5,8645.55,10.0
2023-03-03 00:57:53.974794960,South America,Clothing,466,18734.54,3663.62,9.2
2023-03-03 06:13:19.359871976,North America,Beauty,662,35794.9,6429.45,8.6
2023-03-03 11:28:44.744948992,Europe,Clothing,907,2493.77,9229.78,6.3
2023-03-03 16:44:10.130026000,South America,Electronics,720,19627.57,1601.9,8.5
2023-03-03 21:59:35.515103016,Asia,Sports,633,20612.99,5712.81,9.7
2023-03-04 03:15:00.900180032,South America,Electronics,648,8758.49,7667.89,4.1
2023-03-04 08:30:26.285257048,Asia,Clothing,30,1642.73,7600.08,7.2
2023-03-04 13:45:51.670334064,Asia,Sports,668,7102.37,5303.76,5.3
2023-03-04 19:01:17.055411080,South America,Sports,610,32903.76,6284.92,7.3
2023-03-05 00:16:42.440488096,Asia,Electronics,824,40213.3,7599.52,6.8
2023-03-05 05:32:07.825565112,North America,Beauty,927,49416.07,8426.17,7.5
2023-03-05 10:47:33.210642128,Europe,Clothing,212,17644.99,7641.95,7.3
2023-03-05 16:02:58.595719144,Asia,Home,426,30169.27,3604.65,9.8
2023-03-05 21:18:23.980796160,North America,Home,425,46888.68,9967.59,7.3
2023-03-06 02:33:49.365873176,Asia,Electronics,457,8768.57,4401.58,9.1
2023-03-06 07:49:14.750950192,Europe,Clothing,521,36023.46,342.2,5.9
2023-03-06 13:04:40.136027200,North America,Clothing,94,37871.45,3689.91,6.6
2023-03-06 18:20:05.521104216,Europe,Electronics,176,4904.29,1365.05,6.8
2023-03-06 23:35:30.906181232,Europe,Clothing,393,43131.84,1302.28,5.7
2023-03-07 04:50:56.291258248,North America,Beauty,477,40748.7,2887.2,6.3
2023-03-07 10:06:21.676335264,North America,Electronics,81,2153.45,628.42,7.6
2023-03-07 15:21:47.061412280,North America,Beauty,819,5008.68,6916.27,7.5
2023-03-07 20:37:12.446489296,South America,Clothing,530,2931.78,832.49,7.8
2023-03-08 01:52:37.831566312,North America,Electronics,802,17069.8,2112.57,6.1
2023-03-08 07:08:03.216643328,North America,Clothing,482,25709.81,1019.71,5.9
2023-03-08 12:23:28.601720344,North America,Electronics,267,26851.21,725.36,7.7
2023-03-08 17:38:53.986797360,North America,Clothing,284,13749.5,2750.74,4.8
2023-03-08 22:54:19.371874376,Asia,Beauty,759,45624.05,5761.8,5.5
2023-03-09 04:09:44.756951392,South America,Beauty,29,18729.01,9650.39,4.3
2023-03-09 09:25:10.142028408,Europe,Clothing,499,2754.73,8768.01,4.4
2023-03-09 14:40:35.527105416,North America,Electronics,754,15361.24,8771.75,5.5
2023-03-09 19:56:00.912182432,Asia,Home,499,26789.92,1843.06,4.1
2023-03-10 01:11:26.297259448,Asia,Beauty,742,20706.98,2722.58,5.5
2023-03-10 06:26:51.682336464,Asia,Beauty,335,14055.2,856.29,7.9
2023-03-10 11:42:17.067413480,Europe,Home,538,7000.5,7806.84,4.4
2023-03-10 16:57:42.452490496,North America,Clothing,901,41048.64,791.18,6.6
2023-03-10 22:13:07.837567512,South America,Electronics,98,49809.19,5611.29,9.5
2023-03-11 03:28:33.222644528,South America,Clothing,495,16812.34,2553.97,8.7
2023-03-11 08:43:58.607721544,Asia,Sports,717,19390.24,2510.11,5.8
2023-03-11 13:59:23.992798560,Europe,Beauty,359,31092.86,9908.18,9.5
2023-03-11 19:14:49.377875576,Europe,Sports,93,36062.85,7592.12,6.0
2023-03-12 00:30:14.762952592,Europe,Beauty,396,19905.46,8385.7,4.4
2023-03-12 05:45:40.148029608,South America,Beauty,96,45294.01,5762.63,10.0
